State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Guanajuato,Guanajuato,2020-10-01,27.23,66.01,9.53,26.27,19.19,7.54,0.51,16.34,49.35,1.54,3.52,,83.0,Moderate,7.8,72.7,0.198,0.57,31.58,53.0
Guanajuato,Guanajuato,2020-11-01,19.18,45.23,17.21,35.8,49.54,15.37,0.72,9.91,36.56,0.74,8.42,2.36,66.0,Moderate,8.7,51.6,0.265,0.66,32.64,53.0
Guanajuato,Guanajuato,2020-12-01,26.24,75.28,22.36,56.62,33.37,15.32,,9.29,38.91,,7.67,2.04,81.0,Moderate,4.1,49.5,0.244,1.78,33.38,52.9
Guanajuato,Guanajuato,2021-01-01,29.02,76.01,18.38,28.52,70.83,14.74,2.27,19.2,60.86,3.26,11.24,2.51,87.0,Moderate,2.5,59.3,0.186,1.42,33.61,53.5
Guanajuato,Guanajuato,2021-02-01,16.45,88.45,21.69,50.64,60.39,9.23,1.55,12.12,,2.1,1.27,0.62,60.0,Moderate,5.7,48.1,0.196,1.84,34.04,53.4
Guanajuato,Guanajuato,2021-03-01,33.55,32.18,24.28,30.62,,10.31,1.59,19.4,63.62,1.75,3.79,1.46,96.0,Moderate,7.1,29.8,0.204,0.97,33.41,53.6
Guanajuato,Guanajuato,2021-04-01,30.74,39.66,22.27,20.95,36.64,11.54,1.41,17.27,114.49,1.48,7.27,0.91,90.0,Moderate,14.2,35.7,0.254,2.49,33.1,53.5
Guanajuato,Guanajuato,2021-05-01,35.45,31.67,23.2,35.91,51.72,7.06,2.48,14.66,75.06,1.67,10.03,0.78,101.0,Unhealthy for Sensitive Groups,12.0,37.2,0.172,0.15,32.59,53.5
Guanajuato,Guanajuato,2021-06-01,29.7,27.34,20.96,14.56,31.58,2.53,0.96,3.53,108.11,0.73,4.84,0.87,88.0,Moderate,2.5,73.4,0.173,0.88,33.09,53.6
Guanajuato,Guanajuato,2021-07-01,17.65,49.09,20.39,15.98,33.48,7.88,1.31,10.05,88.91,1.6,5.7,1.66,63.0,Moderate,6.0,75.9,0.214,-0.28,33.84,53.8
Guanajuato,Guanajuato,2021-08-01,14.67,46.52,7.6,15.5,,2.72,1.42,9.53,102.33,1.07,4.46,1.42,56.0,Moderate,4.9,77.5,0.253,1.37,34.01,53.4
Guanajuato,Guanajuato,2021-09-01,19.43,36.05,11.81,12.85,4.87,7.25,1.16,10.13,68.39,1.38,5.62,1.94,66.0,Moderate,13.0,83.5,0.243,1.72,33.38,53.5
Guanajuato,Guanajuato,2021-10-01,20.84,56.47,23.99,23.2,13.54,2.5,0.95,5.52,64.78,1.54,1.13,1.51,69.0,Moderate,7.6,65.6,0.145,1.64,34.28,53.5
Guanajuato,Guanajuato,2021-11-01,28.28,77.05,19.23,44.87,55.27,2.53,2.0,16.72,65.4,,4.81,3.62,85.0,Moderate,9.1,58.0,0.221,2.75,33.33,53.4
Guanajuato,Guanajuato,2021-12-01,31.55,36.66,25.25,35.1,36.16,16.78,2.77,22.2,50.15,1.15,1.96,2.69,92.0,Moderate,10.3,49.9,0.212,1.38,32.83,53.4
Guanajuato,Guanajuato,2022-01-01,54.85,52.71,,58.73,25.82,,1.35,,31.52,3.46,12.44,,149.0,Unhealthy for Sensitive Groups,9.2,59.1,0.271,1.88,34.02,54.0
Guanajuato,Guanajuato,2022-02-01,15.98,64.18,13.11,35.3,26.75,12.52,1.56,9.92,55.6,1.47,7.12,1.61,59.0,Moderate,14.9,52.6,0.23,1.77,33.61,54.2
Guanajuato,Guanajuato,2022-03-01,33.74,83.2,,,20.82,11.0,0.68,12.56,100.91,1.6,4.35,2.38,97.0,Moderate,15.5,35.5,0.135,1.16,33.73,54.1
Guanajuato,Guanajuato,2022-04-01,27.21,57.73,17.6,,44.76,7.47,0.64,7.71,125.31,2.26,8.88,1.96,83.0,Moderate,14.2,37.2,0.217,2.02,32.82,54.0
Guanajuato,Guanajuato,2022-05-01,35.34,37.26,25.81,43.84,46.63,8.86,1.47,10.87,107.02,2.39,7.52,1.21,100.0,Moderate,9.7,44.2,0.233,2.21,33.74,54.1
Guanajuato,Guanajuato,2022-06-01,26.24,45.52,16.38,24.85,15.63,8.66,0.49,10.03,100.57,2.21,3.66,0.58,81.0,Moderate,12.7,65.1,0.169,1.45,33.4,53.9
Guanajuato,Guanajuato,2022-07-01,22.13,41.92,14.87,14.15,35.36,,1.08,9.43,88.84,1.62,4.27,0.34,72.0,Moderate,14.8,76.3,0.256,2.0,33.45,53.9
Guanajuato,Guanajuato,2022-08-01,20.45,34.76,19.06,21.48,23.68,8.17,0.36,8.38,75.81,1.39,4.15,0.56,69.0,Moderate,4.6,80.0,0.279,1.47,33.87,53.9
Guanajuato,Guanajuato,2022-09-01,18.02,28.1,9.54,16.9,34.9,4.95,0.51,3.31,63.42,0.53,0.92,0.63,63.0,Moderate,6.6,88.3,0.206,0.44,33.07,53.9
Guanajuato,Guanajuato,2022-10-01,23.78,56.62,5.63,17.96,16.74,8.18,1.23,16.17,38.68,1.99,6.48,1.98,76.0,Moderate,5.5,68.3,0.268,2.25,34.46,54.0
Guanajuato,Guanajuato,2022-11-01,22.06,53.02,9.02,36.51,,11.03,1.71,12.14,77.17,0.62,,2.81,72.0,Moderate,7.3,58.0,0.233,-0.32,33.79,54.2
Guanajuato,Guanajuato,2022-12-01,17.74,43.68,21.37,38.53,38.89,,0.98,23.8,62.24,0.73,9.87,0.61,63.0,Moderate,6.9,61.5,0.157,2.17,34.19,54.1
Guanajuato,Guanajuato,2023-01-01,28.98,38.89,27.37,42.25,25.91,15.29,2.52,19.85,53.74,2.3,9.19,2.84,87.0,Moderate,10.3,44.6,0.215,1.51,34.52,54.7
Guanajuato,Guanajuato,2023-02-01,17.51,75.12,28.75,48.39,26.5,12.71,2.06,8.56,61.57,0.69,10.46,2.94,62.0,Moderate,8.7,47.5,0.215,1.93,34.81,54.5
Guanajuato,Guanajuato,2023-03-01,38.26,53.16,26.6,17.89,19.47,15.75,1.5,17.9,43.81,2.1,5.38,2.23,108.0,Unhealthy for Sensitive Groups,11.8,51.3,0.185,1.05,34.25,54.4
Guanajuato,Guanajuato,2023-04-01,25.28,59.06,33.9,47.43,40.05,11.9,2.12,23.1,78.21,2.74,4.12,2.79,79.0,Moderate,8.2,35.8,0.151,0.86,34.23,54.5
Guanajuato,Guanajuato,2023-05-01,18.86,71.99,22.16,30.99,21.78,9.99,1.18,14.47,87.8,2.66,2.32,0.79,65.0,Moderate,15.0,43.1,0.128,0.4,33.73,54.3
Guanajuato,Guanajuato,2023-06-01,17.38,20.04,21.9,,,8.26,1.2,8.84,71.83,0.54,2.51,2.53,62.0,Moderate,7.5,73.9,0.157,0.86,33.12,54.5
Guanajuato,Guanajuato,2023-07-01,26.75,58.38,16.9,18.25,28.56,8.56,0.91,14.3,94.63,1.89,2.78,1.85,82.0,Moderate,13.5,68.8,0.295,1.84,35.75,54.6
Guanajuato,Guanajuato,2023-08-01,23.11,35.77,13.38,22.32,29.12,7.75,0.78,6.78,,0.82,4.59,0.25,74.0,Moderate,13.5,78.7,0.296,2.91,34.09,54.5
Guanajuato,Guanajuato,2023-09-01,17.2,19.9,13.13,17.57,25.7,8.1,1.12,8.89,61.63,1.08,5.77,0.77,62.0,Moderate,8.9,86.0,0.226,-0.39,34.4,54.4
Guanajuato,Guanajuato,2023-10-01,27.92,44.82,15.91,25.95,37.42,9.83,0.41,9.64,80.11,0.59,2.54,1.22,84.0,Moderate,9.5,77.3,0.267,2.22,34.6,54.6
Guanajuato,Guanajuato,2023-11-01,38.01,39.59,12.97,20.75,46.12,5.96,1.18,12.75,36.12,2.55,6.69,2.44,107.0,Unhealthy for Sensitive Groups,8.0,54.4,0.238,0.37,33.89,54.6
Guanajuato,Guanajuato,2023-12-01,49.16,88.19,28.58,23.2,32.21,12.05,1.72,26.65,53.35,1.31,6.82,2.29,135.0,Unhealthy for Sensitive Groups,4.5,59.6,0.315,0.75,33.6,54.5
Guanajuato,Guanajuato,2024-01-01,40.52,83.27,15.77,55.74,58.56,14.59,2.54,6.53,30.42,3.49,4.66,4.66,113.0,Unhealthy for Sensitive Groups,8.4,38.3,0.271,1.93,34.53,55.0
Guanajuato,Guanajuato,2024-02-01,18.26,69.92,28.01,35.85,42.2,6.9,,16.61,82.88,2.14,9.6,2.39,64.0,Moderate,8.0,34.7,0.131,1.08,35.21,55.0
Guanajuato,Guanajuato,2024-03-01,47.23,44.7,22.98,42.43,40.39,5.73,2.11,17.45,43.87,1.22,6.22,1.2,130.0,Unhealthy for Sensitive Groups,10.2,47.4,0.295,-0.73,34.87,54.9
Guanajuato,Guanajuato,2024-04-01,28.27,54.87,13.63,42.47,30.63,4.13,2.15,,,2.55,6.79,2.44,85.0,Moderate,7.4,41.7,0.223,2.32,33.78,54.9
Guanajuato,Guanajuato,2024-05-01,29.52,98.77,34.98,39.37,60.67,4.45,1.24,24.46,132.6,2.63,5.27,3.44,88.0,Moderate,10.2,46.3,0.216,0.49,34.26,55.0
Guanajuato,Guanajuato,2024-06-01,21.54,36.86,5.05,,16.6,3.92,0.99,13.28,105.04,1.24,,0.38,71.0,Moderate,13.4,62.4,0.089,1.22,33.96,55.0
Guanajuato,Guanajuato,2024-07-01,10.08,27.49,16.05,25.6,22.09,8.9,0.67,6.83,50.27,1.7,,1.22,42.0,Good,10.8,80.1,0.098,0.58,34.32,55.2
Guanajuato,Guanajuato,2024-08-01,15.97,42.78,5.68,18.7,31.93,6.51,0.5,10.42,88.33,0.67,5.52,1.09,59.0,Moderate,11.4,70.6,0.206,1.16,34.04,55.0
Guanajuato,Guanajuato,2024-09-01,21.86,21.89,16.01,19.37,36.2,6.09,0.47,11.46,,1.44,1.9,0.74,72.0,Moderate,9.7,72.8,0.105,2.37,34.63,55.1
Guanajuato,Guanajuato,2024-10-01,31.19,43.91,24.58,28.44,34.85,9.59,1.57,15.42,59.08,0.96,1.79,2.51,91.0,Moderate,5.4,63.2,0.104,0.51,34.65,55.1
Guanajuato,Guanajuato,2024-11-01,36.39,50.37,24.19,29.01,33.87,10.97,0.96,,46.43,0.86,7.54,2.05,103.0,Unhealthy for Sensitive Groups,5.3,55.8,0.16,-0.64,34.28,54.9
Guanajuato,Guanajuato,2024-12-01,43.28,47.23,18.7,25.17,76.1,7.94,1.91,14.89,52.82,3.05,3.19,0.9,120.0,Unhealthy for Sensitive Groups,2.6,56.6,0.178,1.62,34.34,55.0
Guanajuato,Guanajuato,2025-01-01,36.09,78.87,20.06,58.31,64.74,9.98,1.84,26.07,45.95,0.81,9.41,1.67,102.0,Unhealthy for Sensitive Groups,4.9,52.4,0.34,2.28,34.96,55.4
Guanajuato,Guanajuato,2025-02-01,20.69,80.73,14.04,26.21,70.47,18.87,0.89,13.71,74.72,2.41,4.6,2.44,69.0,Moderate,6.6,37.5,0.23,2.17,35.55,55.4
Guanajuato,Guanajuato,2025-03-01,44.12,89.21,19.0,37.14,53.14,9.89,1.44,13.05,48.97,1.95,9.34,3.14,122.0,Unhealthy for Sensitive Groups,13.1,33.0,0.221,0.46,35.53,55.5
Guanajuato,Guanajuato,2025-04-01,26.75,73.95,25.86,18.18,29.23,12.82,1.93,14.07,56.18,,4.36,0.59,82.0,Moderate,9.3,38.6,0.249,2.21,34.31,55.6
Guanajuato,Guanajuato,2025-05-01,46.95,91.08,21.81,42.86,17.96,13.54,1.31,16.99,76.58,1.25,3.35,1.9,129.0,Unhealthy for Sensitive Groups,12.1,39.2,0.167,2.67,34.97,55.5
Guanajuato,Guanajuato,2025-06-01,7.49,29.0,9.82,19.46,13.74,7.59,0.81,11.34,93.78,0.93,2.67,1.63,31.0,Good,11.8,60.6,0.156,3.39,36.09,55.6
Guanajuato,Guanajuato,2025-07-01,,48.28,7.07,18.61,30.13,7.2,1.24,8.89,58.37,1.11,3.02,1.93,,,10.6,68.1,0.221,2.78,34.15,55.4
Guanajuato,Guanajuato,2025-08-01,27.68,27.21,12.58,,39.43,1.78,1.05,11.92,52.57,1.83,1.95,1.58,84.0,Moderate,9.2,81.3,0.167,0.75,34.47,55.5
Guanajuato,Guanajuato,2025-09-01,14.44,28.13,14.5,19.72,20.79,9.81,0.47,6.45,50.4,0.91,1.19,2.27,56.0,Moderate,14.5,79.1,0.287,2.94,34.46,55.4
Guanajuato,Guanajuato,2025-10-01,10.63,56.73,21.91,18.56,18.37,4.43,1.04,13.63,62.61,1.45,7.89,0.7,44.0,Good,11.2,64.1,0.244,-0.03,35.12,55.5
Guanajuato,Guanajuato,2025-11-01,19.73,62.18,,30.36,51.98,8.17,1.29,18.19,57.77,0.61,1.86,0.76,67.0,Moderate,8.0,55.7,0.207,2.14,35.41,55.6
Guanajuato,Guanajuato,2025-12-01,22.1,34.85,14.45,22.11,37.43,4.62,1.15,9.99,47.95,0.83,3.37,2.18,72.0,Moderate,3.7,55.0,0.193,0.63,34.74,55.5
Guanajuato,Irapuato,2014-01-01,42.21,88.1,27.4,45.05,50.97,10.34,1.19,,37.07,3.9,6.02,3.31,118.0,Unhealthy for Sensitive Groups,7.0,54.7,0.205,2.85,28.9,50.3
Guanajuato,Irapuato,2014-02-01,28.39,49.91,14.71,27.07,27.39,11.97,1.22,16.5,47.54,2.18,5.63,0.48,85.0,Moderate,9.0,53.2,0.228,-0.19,29.94,50.2
Guanajuato,Irapuato,2014-03-01,39.87,68.67,30.61,28.93,34.96,3.43,1.56,6.48,65.45,1.41,8.67,3.35,112.0,Unhealthy for Sensitive Groups,16.3,29.5,0.144,1.51,30.36,50.1
Guanajuato,Irapuato,2014-04-01,,65.99,14.63,48.57,29.71,5.8,1.89,14.56,46.8,1.1,6.29,3.31,,,10.0,43.8,0.211,0.71,29.7,49.9
Guanajuato,Irapuato,2014-05-01,18.67,50.21,30.16,46.89,60.66,9.54,1.65,18.94,101.4,0.97,2.28,2.57,65.0,Moderate,12.6,44.0,0.167,2.32,29.7,49.9
Guanajuato,Irapuato,2014-06-01,26.8,50.88,9.84,28.87,27.61,8.22,1.08,7.9,113.6,0.99,5.36,0.38,82.0,Moderate,13.0,54.4,0.17,0.18,29.26,49.9
Guanajuato,Irapuato,2014-07-01,17.63,41.33,14.75,20.73,,3.54,0.45,5.05,89.45,0.42,5.07,1.67,63.0,Moderate,7.0,64.4,0.236,1.34,29.87,50.0
Guanajuato,Irapuato,2014-08-01,14.14,33.35,11.89,14.84,21.06,7.27,0.76,9.71,73.75,1.15,5.19,1.73,55.0,Moderate,10.3,76.5,0.199,1.67,29.58,49.9
Guanajuato,Irapuato,2014-09-01,14.78,34.43,11.63,23.91,21.69,4.07,0.5,8.25,42.64,1.08,3.0,1.86,57.0,Moderate,8.4,79.1,0.13,2.88,30.51,49.9
Guanajuato,Irapuato,2014-10-01,10.8,31.31,11.22,35.13,41.09,11.2,0.85,10.95,,0.99,4.38,0.68,45.0,Good,6.3,76.0,0.224,2.64,28.8,50.0
Guanajuato,Irapuato,2014-11-01,36.5,54.49,19.07,33.16,21.17,4.41,2.26,18.54,60.18,2.59,5.61,2.36,103.0,Unhealthy for Sensitive Groups,12.4,62.1,0.087,1.88,30.04,50.1
Guanajuato,Irapuato,2014-12-01,48.57,69.39,11.36,38.41,24.21,8.09,2.01,20.9,63.12,1.43,5.35,2.75,133.0,Unhealthy for Sensitive Groups,5.5,56.8,0.078,3.38,29.1,50.0
Guanajuato,Irapuato,2015-01-01,37.75,52.62,15.97,51.6,54.94,9.12,1.07,18.54,,0.95,2.86,2.09,107.0,Unhealthy for Sensitive Groups,8.1,44.9,0.268,2.21,30.37,50.5
Guanajuato,Irapuato,2015-02-01,41.75,42.33,19.72,53.29,28.28,13.6,1.65,9.13,,2.85,9.93,0.66,116.0,Unhealthy for Sensitive Groups,9.9,38.7,0.151,1.82,30.27,50.6
Guanajuato,Irapuato,2015-03-01,23.8,37.31,17.39,43.41,34.89,11.96,1.71,15.47,58.73,2.62,,1.13,76.0,Moderate,7.6,32.9,0.251,1.67,30.29,50.5
Guanajuato,Irapuato,2015-04-01,28.04,71.06,27.64,26.16,40.18,8.67,0.59,5.98,115.85,2.04,4.49,1.71,85.0,Moderate,18.6,47.7,0.223,2.4,29.39,50.4
Guanajuato,Irapuato,2015-05-01,35.45,64.98,24.63,31.3,29.95,13.58,1.18,10.1,109.41,3.42,5.86,0.9,101.0,Unhealthy for Sensitive Groups,7.7,41.6,0.198,1.69,31.75,50.3
Guanajuato,Irapuato,2015-06-01,13.85,51.92,16.01,30.19,36.86,5.74,0.91,10.11,105.44,1.97,4.63,2.47,55.0,Moderate,12.8,60.4,0.278,2.71,31.11,50.5
Guanajuato,Irapuato,2015-07-01,23.74,16.76,8.1,15.9,23.25,5.33,1.33,8.78,44.67,1.01,2.65,0.66,75.0,Moderate,9.6,73.9,0.295,1.89,30.13,50.6
Guanajuato,Irapuato,2015-08-01,14.44,36.66,15.53,23.48,29.99,1.59,0.89,11.81,69.03,0.61,2.21,0.55,56.0,Moderate,8.7,73.1,0.153,2.27,30.53,50.5
Guanajuato,Irapuato,2015-09-01,24.96,49.36,8.81,25.11,11.97,6.35,0.59,14.54,85.15,1.62,4.92,1.16,78.0,Moderate,9.1,84.0,0.16,0.71,30.86,50.6
Guanajuato,Irapuato,2015-10-01,15.43,22.44,16.36,22.79,24.6,9.67,1.1,14.92,48.97,1.0,6.91,1.64,58.0,Moderate,10.8,71.6,0.246,0.61,29.65,50.6
Guanajuato,Irapuato,2015-11-01,21.6,41.64,14.77,17.37,53.76,13.48,2.27,15.14,48.9,,6.9,1.59,71.0,Moderate,9.0,64.2,0.216,2.09,29.82,50.4
Guanajuato,Irapuato,2015-12-01,22.16,97.67,18.53,30.62,27.19,9.29,1.58,14.6,39.31,3.33,9.02,3.6,72.0,Moderate,3.8,50.1,0.084,3.32,30.12,50.4
Guanajuato,Irapuato,2016-01-01,23.5,45.07,20.0,45.05,62.79,7.67,0.96,25.36,52.95,3.58,7.73,1.14,75.0,Moderate,5.3,60.2,0.167,2.73,31.63,51.1
Guanajuato,Irapuato,2016-02-01,28.72,84.57,,42.56,26.3,16.08,0.79,12.46,64.19,3.5,3.73,1.11,86.0,Moderate,9.9,42.6,0.256,2.05,30.88,51.1
Guanajuato,Irapuato,2016-03-01,36.8,54.56,28.02,23.65,21.2,8.2,1.07,15.78,40.98,2.36,2.81,0.24,104.0,Unhealthy for Sensitive Groups,11.7,48.5,0.187,1.74,30.69,51.1
Guanajuato,Irapuato,2016-04-01,27.98,64.05,12.26,25.23,36.22,14.23,1.04,14.03,42.25,1.48,3.41,3.65,84.0,Moderate,8.2,31.9,0.113,1.4,30.07,51.1
Guanajuato,Irapuato,2016-05-01,15.88,,12.22,51.57,55.42,3.01,2.12,13.66,83.15,1.65,8.43,3.21,59.0,Moderate,8.5,35.7,0.151,1.5,30.67,50.9
Guanajuato,Irapuato,2016-06-01,16.4,53.38,18.77,21.18,39.72,4.65,1.08,7.99,78.71,1.37,3.84,0.76,60.0,Moderate,8.4,67.7,0.166,1.5,31.12,50.9
Guanajuato,Irapuato,2016-07-01,14.05,28.19,,21.11,19.9,1.53,1.07,7.28,75.75,1.3,6.37,2.01,55.0,Moderate,5.9,78.5,0.156,0.35,31.03,51.1
Guanajuato,Irapuato,2016-08-01,27.34,43.36,12.23,20.3,35.56,6.12,1.06,11.88,,1.76,1.26,1.53,83.0,Moderate,8.2,71.9,0.227,1.63,30.89,51.0
Guanajuato,Irapuato,2016-09-01,22.93,42.91,,17.02,12.1,6.58,0.83,11.15,79.19,0.65,2.57,1.84,74.0,Moderate,8.9,81.4,0.259,1.09,30.87,51.0
Guanajuato,Irapuato,2016-10-01,15.19,36.36,18.68,11.03,30.35,8.28,1.13,10.68,64.45,0.53,2.91,0.82,58.0,Moderate,7.5,69.6,0.11,0.4,30.59,51.0
Guanajuato,Irapuato,2016-11-01,23.38,92.2,11.83,42.14,16.28,6.1,2.59,15.65,27.8,3.28,9.14,3.9,75.0,Moderate,6.7,68.5,0.252,1.07,31.16,51.0
Guanajuato,Irapuato,2016-12-01,39.74,93.75,37.93,30.01,67.81,18.26,1.27,16.4,55.06,2.76,2.83,4.1,111.0,Unhealthy for Sensitive Groups,8.0,54.5,0.191,1.06,30.82,50.9
Guanajuato,Irapuato,2017-01-01,44.13,55.22,17.48,41.22,28.61,7.3,2.44,20.64,62.95,0.84,6.89,3.69,122.0,Unhealthy for Sensitive Groups,9.7,52.3,0.207,1.79,31.84,51.5
Guanajuato,Irapuato,2017-02-01,39.24,69.57,16.87,30.03,33.22,7.78,1.75,11.46,76.03,1.31,2.92,0.74,110.0,Unhealthy for Sensitive Groups,8.2,44.0,0.202,1.59,31.5,51.6
Guanajuato,Irapuato,2017-03-01,32.88,63.16,26.55,39.74,47.52,10.9,0.96,11.63,98.37,2.64,1.2,3.11,95.0,Moderate,12.7,39.7,0.141,3.83,30.01,51.4
Guanajuato,Irapuato,2017-04-01,34.19,50.61,9.84,37.8,19.45,8.21,1.13,8.25,102.19,1.01,8.68,2.4,97.0,Moderate,16.6,36.8,0.119,1.07,31.83,51.5
Guanajuato,Irapuato,2017-05-01,30.03,57.64,28.06,37.43,57.6,8.02,1.3,12.25,121.34,2.28,5.94,2.66,89.0,Moderate,11.9,48.6,0.197,1.64,31.17,51.6
Guanajuato,Irapuato,2017-06-01,17.68,30.3,22.04,30.81,,10.55,0.92,7.89,46.91,0.92,2.09,1.99,63.0,Moderate,10.7,67.3,0.122,2.19,31.07,51.6
Guanajuato,Irapuato,2017-07-01,15.2,28.03,17.25,15.45,,4.01,0.8,9.87,54.33,1.85,2.92,2.14,58.0,Moderate,5.9,80.2,0.266,3.42,31.37,51.5
Guanajuato,Irapuato,2017-08-01,19.39,27.57,13.38,26.77,12.33,4.84,1.42,6.91,78.2,1.43,4.56,0.75,66.0,Moderate,12.4,75.2,0.302,3.77,31.32,51.5
Guanajuato,Irapuato,2017-09-01,17.53,15.42,13.94,15.27,18.68,5.14,0.81,9.39,37.13,0.91,2.99,,62.0,Moderate,13.5,84.7,0.148,0.11,31.76,51.7
Guanajuato,Irapuato,2017-10-01,22.63,27.47,11.46,13.02,24.17,8.51,1.19,11.16,35.78,1.78,5.45,1.45,73.0,Moderate,4.7,78.3,0.16,1.4,32.13,51.5
Guanajuato,Irapuato,2017-11-01,37.28,64.98,26.74,39.54,64.03,17.02,1.78,6.96,35.55,2.89,3.6,2.65,105.0,Unhealthy for Sensitive Groups,4.0,48.1,0.232,2.18,31.94,51.5
Guanajuato,Irapuato,2017-12-01,29.08,88.44,18.83,48.38,21.19,8.05,2.59,20.38,46.55,0.83,3.97,3.9,87.0,Moderate,8.2,52.3,0.127,0.61,31.34,51.5
Guanajuato,Irapuato,2018-01-01,25.75,85.1,33.23,32.14,59.17,8.16,1.65,23.19,35.38,3.17,2.3,2.35,80.0,Moderate,6.9,53.2,0.267,1.88,30.94,52.1
Guanajuato,Irapuato,2018-02-01,20.22,51.54,11.9,,41.67,10.5,0.9,8.91,42.24,1.11,6.66,3.21,68.0,Moderate,8.2,46.7,0.127,2.92,31.07,52.1
Guanajuato,Irapuato,2018-03-01,41.67,72.42,19.59,34.03,24.49,11.44,1.7,17.99,47.66,2.07,5.95,1.04,116.0,Unhealthy for Sensitive Groups,5.6,35.7,0.239,1.53,30.82,52.0
Guanajuato,Irapuato,2018-04-01,32.22,28.84,19.66,43.86,57.81,3.99,0.66,20.27,109.47,0.78,4.75,0.16,93.0,Moderate,15.3,47.0,0.244,-0.35,31.56,52.0
Guanajuato,Irapuato,2018-05-01,45.36,70.62,14.27,48.57,65.52,15.79,0.95,13.22,72.65,2.79,10.86,2.21,125.0,Unhealthy for Sensitive Groups,14.1,36.8,0.267,0.82,31.18,52.0
Guanajuato,Irapuato,2018-06-01,22.09,35.96,7.21,13.51,25.5,3.33,0.24,11.8,92.42,1.28,3.2,2.25,72.0,Moderate,11.5,62.0,0.099,1.26,32.65,52.1
Guanajuato,Irapuato,2018-07-01,21.81,33.39,13.47,20.62,19.17,6.14,0.44,4.64,,1.29,2.43,1.88,71.0,Moderate,13.0,83.2,0.15,0.7,30.92,52.1
Guanajuato,Irapuato,2018-08-01,17.83,42.27,9.45,23.39,12.58,1.68,,9.18,76.46,1.39,5.08,1.22,63.0,Moderate,10.8,83.5,0.226,2.11,31.87,51.9
Guanajuato,Irapuato,2018-09-01,14.52,53.38,15.84,14.94,34.31,5.92,0.55,7.23,70.84,1.8,2.34,1.56,56.0,Moderate,13.4,73.8,0.147,0.28,31.27,51.9
Guanajuato,Irapuato,2018-10-01,20.35,38.36,23.09,34.67,47.69,11.56,0.81,10.73,47.35,2.11,6.26,0.38,68.0,Moderate,7.6,69.7,0.233,0.11,31.3,52.1
Guanajuato,Irapuato,2018-11-01,26.14,68.29,23.78,23.17,31.35,12.46,1.37,5.38,64.3,1.28,5.69,0.55,81.0,Moderate,8.1,61.9,0.196,2.62,30.25,51.9
Guanajuato,Irapuato,2018-12-01,46.63,120.45,27.08,52.72,76.61,10.34,1.45,27.81,46.55,3.22,,1.79,128.0,Unhealthy for Sensitive Groups,4.8,51.9,0.287,3.29,32.09,52.1
Guanajuato,Irapuato,2019-01-01,23.06,54.73,21.56,22.71,67.37,11.86,1.98,8.49,69.1,3.55,5.24,1.72,74.0,Moderate,6.5,40.5,0.154,1.47,32.58,52.6
Guanajuato,Irapuato,2019-02-01,25.35,,12.0,23.02,35.44,3.99,2.28,22.77,93.34,1.86,3.93,,79.0,Moderate,12.0,39.2,0.18,1.38,32.72,52.6
Guanajuato,Irapuato,2019-03-01,22.68,45.33,18.26,26.98,45.99,10.72,2.26,10.19,61.91,1.54,5.33,2.57,73.0,Moderate,14.6,47.4,0.172,-1.5,32.72,52.5
Guanajuato,Irapuato,2019-04-01,,68.26,21.76,,42.99,,0.98,10.7,57.94,2.56,10.49,3.42,,,9.9,46.0,0.14,2.28,32.69,52.4
Guanajuato,Irapuato,2019-05-01,23.66,84.61,34.27,48.03,67.11,15.01,1.77,8.87,89.68,3.2,3.89,3.53,75.0,Moderate,13.1,44.7,0.25,1.4,30.99,52.5
Guanajuato,Irapuato,2019-06-01,9.91,46.69,13.13,30.8,32.57,9.74,0.77,5.1,63.46,1.83,3.46,2.12,41.0,Good,8.2,73.6,0.174,2.79,32.71,52.3
Guanajuato,Irapuato,2019-07-01,14.79,42.37,12.04,8.02,18.64,6.38,1.18,6.62,104.97,0.82,1.54,0.89,57.0,Moderate,13.7,73.3,0.197,2.17,31.91,52.5
Guanajuato,Irapuato,2019-08-01,16.29,,13.16,,21.82,1.34,1.2,7.72,107.06,1.49,1.98,1.52,60.0,Moderate,10.5,68.4,0.218,3.1,33.38,52.6
Guanajuato,Irapuato,2019-09-01,25.1,40.28,15.12,18.51,17.29,6.74,,5.82,60.71,1.01,0.82,0.23,78.0,Moderate,15.0,75.5,0.152,1.86,31.56,52.5
Guanajuato,Irapuato,2019-10-01,34.12,24.0,17.66,32.7,22.48,4.83,1.01,10.83,72.67,1.43,1.77,1.31,97.0,Moderate,14.3,74.7,0.199,0.76,32.28,52.5
Guanajuato,Irapuato,2019-11-01,30.91,34.48,24.07,31.51,38.18,1.41,0.53,14.09,68.74,2.61,7.65,3.25,91.0,Moderate,5.4,65.4,0.26,1.68,30.77,52.5
